gene_id	gene_name	vtype	group	chrom	start_x	end_x	arm	cytoband	biotype	n_samples	vtypes	mid	win_start	win_end	A_log2r	B_log2r	diff	A_cn	B_cn
ENSG00000258773	ENSG00000258773	SNV	GroupB	15	95078481	95150534	q	15q8	lncRNA	1	SNV	95114507	95000000	96000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000258868	ENSG00000258868	SNV	GroupB	14	49057713	49077505	q	14q4	lncRNA	1	SNV	49067609	49000000	50000000	2.0415	2.4837	0.4422	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000258921	ENSG00000258921	SNV	GroupB	12	55638912	55659795	q	12q3	lncRNA	1	SNV	55649353	55000000	56000000	1.8046	2.3428	0.5382	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000258971	ENSG00000258971	SNV	GroupB	15	93301416	93301647	q	15q8	processed_pseudogene	1	SNV	93301531	93000000	94000000	-1.9948	-2.3837	-0.3889	deep loss / LOH	deep loss / LOH
ENSG00000259347	ENSG00000259347	SNV	GroupB	15	66984103	67065268	q	15q5	lncRNA	1	SNV	67024685	67000000	68000000	1.5529	1.4865	-0.0664	high amp (≥4 copies)	gain (~3 copies)
ENSG00000259385	ENSG00000259385	SNV	GroupB	15	48192191	48201684	q	15q3	lncRNA	1	SNV	48196937	48000000	49000000	0.9299	0.8799	-0.0501	gain (~3 copies)	gain (~3 copies)
ENSG00000259410	ENSG00000259410	SNV	GroupB	15	67832725	67873866	q	15q5	lncRNA	1	SNV	67853295	67000000	68000000	1.5529	1.4865	-0.0664	high amp (≥4 copies)	gain (~3 copies)
ENSG00000259619	ENSG00000259619	SNV	GroupB	15	54048588	54050876	q	15q4	processed_pseudogene	1	SNV	54049732	54000000	55000000	-2.9849	-0.1430	2.8419	deep loss / LOH	diploid
ENSG00000259645	ENSG00000259645	SNV	GroupB	15	69391192	69392149	q	15q6	lncRNA	1	SNV	69391670	69000000	70000000	1.2410	2.3960	1.1550	gain (~3 copies)	high amp (≥4 copies)
ENSG00000259647	ENSG00000259647	SNV	GroupB	15	30005443	30045848	q	15q2	lncRNA	1	SNV	30025645	30000000	31000000	0.2515	-0.0006	-0.2521	diploid	diploid
ENSG00000259769	ENSG00000259769	SNV	GroupB	15	20046296	20047994	q	15q1	processed_pseudogene	1	SNV	20047145	20000000	21000000	-1.7014	-2.7874	-1.0860	deep loss / LOH	deep loss / LOH
ENSG00000259961	ENSG00000259961	SNV	GroupB	1	13513220	13516270	p	1p11	lncRNA	1	SNV	13514745	13000000	14000000	-1.2775	-0.6462	0.6313	hemizygous loss (~1 copy)	mild loss
ENSG00000260008	ENSG00000260008	SNV	GroupB	11	102107886	102109842	q	11q5	lncRNA	1	SNV	102108864	102000000	103000000	1.9808	2.9111	0.9303	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000260112	ENSG00000260112	SNV	GroupB	19	9518150	9519341	p	19p2	processed_pseudogene	1	SNV	9518745	9000000	10000000	0.7486	2.3128	1.5642	gain (~3 copies)	high amp (≥4 copies)
ENSG00000260201	ENSG00000260201	SNV	GroupB	16	20580999	20586640	p	16p2	lncRNA	1	SNV	20583819	20000000	21000000	-0.4695	-0.0929	0.3766	mild loss	diploid
ENSG00000260306	ENSG00000260306	SNV	GroupB	16	21794095	21795759	p	16p2	lncRNA	1	SNV	21794927	21000000	22000000	2.8919	2.9225	0.0306	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000260337	ENSG00000260337	SNV	GroupB	15	92592574	92596462	q	15q8	lncRNA	1	SNV	92594518	92000000	93000000	2.1799	0.5113	-1.6686	high amp (≥4 copies)	mild gain
ENSG00000260406	ENSG00000260406	SNV	GroupB	15	43302096	43302772	q	15q3	lncRNA	1	SNV	43302434	43000000	44000000	2.4395	2.8100	0.3705	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000260650	ENSG00000260650	SNV	GroupB	16	66579983	66580716	q	16q3	lncRNA	1	SNV	66580349	66000000	67000000	0.7581	1.5271	0.7690	gain (~3 copies)	high amp (≥4 copies)
ENSG00000260848	ENSG00000260848	SNV	GroupB	16	73543927	73569309	q	16q4	lncRNA	1	SNV	73556618	73000000	74000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000260934	ENSG00000260934	SNV	GroupB	16	19501689	19502286	p	16p2	lncRNA	1	SNV	19501987	19000000	20000000	1.3854	0.9699	-0.4156	gain (~3 copies)	gain (~3 copies)
ENSG00000261114	ENSG00000261114	SNV	GroupB	16	56941028	56941726	q	16q3	lncRNA	1	SNV	56941377	56000000	57000000	1.7493	2.2186	0.4692	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000261449	ENSG00000261449	SNV	GroupB	8	42151772	42152763	p	8p1	lncRNA	1	SNV	42152267	42000000	43000000	1.8283	1.8101	-0.0182	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000261642	ENSG00000261642	SNV	GroupB	1	191151510	191154634	q	1q7	lncRNA	1	INDEL,SNV	191153072	191000000	192000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000261671	ENSG00000261671	SNV	GroupB	10	22257786	22258548	p	10p2	lncRNA	1	SNV	22258167	22000000	23000000	2.6878	2.9864	0.2986	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000263435	ENSG00000263435	SNV	GroupB	17	33976531	33980851	q	17q1	lncRNA	1	SNV	33978691	33000000	34000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000263574	ENSG00000263574	SNV	GroupB	17	73737854	73756932	q	17q5	lncRNA	1	SNV	73747393	73000000	74000000	0.7927	1.2364	0.4437	gain (~3 copies)	gain (~3 copies)
ENSG00000263698	ENSG00000263698	SNV	GroupB	18	31131456	31132494	q	18q2	lncRNA	1	SNV	31131975	31000000	32000000	0.0280	-0.3500	-0.3780	diploid	mild loss
ENSG00000263733	ENSG00000263733	SNV	GroupB	18	71225704	71226721	q	18q6	processed_pseudogene	1	SNV	71226212	71000000	72000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000263870	ENSG00000263870	SNV	GroupB	17	28444063	28445563	q	17q1	unprocessed_pseudogene	1	SNV	28444813	28000000	29000000	2.9274	3.0000	0.0726	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000264451	ENSG00000264451	SNV	GroupB	17	48460370	48466040	q	17q3	lncRNA	1	SNV	48463205	48000000	49000000	2.0647	2.3794	0.3148	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000264452	ENSG00000264452	SNV	GroupB	21	44439035	44439110	q	21q4	snoRNA	1	SNV	44439072	44000000	45000000	2.3572	3.0000	0.6428	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000264735	ENSG00000264735	SNV	GroupB	17	81965632	81966589	q	17q6	lncRNA	1	SNV	81966110	81000000	82000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000264845	ENSG00000264845	SNV	GroupB	18	69469517	69471736	q	18q6	transcribed_processed_pseudogene	1	SNV	69470626	69000000	70000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000265041	ENSG00000265041	SNV	GroupB	17	27666749	27672803	q	17q1	unprocessed_pseudogene	1	SNV	27669776	27000000	28000000	-2.1095	-2.1706	-0.0610	deep loss / LOH	deep loss / LOH
ENSG00000265179	ENSG00000265179	SNV	GroupB	18	902764	906667	p	18p2	lncRNA	1	SNV	904715	0	1000000	1.7936	1.6265	-0.1672	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000265643	ENSG00000265643	SNV	GroupB	18	69483627	69618694	q	18q6	lncRNA	1	SNV	69551160	69000000	70000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000265973	ENSG00000265973	SNV	GroupB	11	49843488	49846533	p	11p1	unprocessed_pseudogene	1	SNV	49845010	49000000	50000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000266009	ENSG00000266009	SNV	GroupB	17	20981489	20981654	p	17p1	transcribed_processed_pseudogene	1	SNV	20981571	20000000	21000000	-0.2773	1.3635	1.6407	diploid	gain (~3 copies)
ENSG00000266105	ENSG00000266105	SNV	GroupB	18	31966960	31967545	q	18q2	processed_pseudogene	1	SNV	31967252	31000000	32000000	0.0280	-0.3500	-0.3780	diploid	mild loss
ENSG00000266279	ENSG00000266279	SNV	GroupB	17	8337697	8338758	p	17p2	lncRNA	1	SNV	8338227	8000000	9000000	2.2155	2.4143	0.1988	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000266535	ENSG00000266535	SNV	GroupB	17	33111858	33131743	q	17q1	lncRNA	1	SNV	33121800	33000000	34000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000266614	ENSG00000266614	SNV	GroupB	18	76259166	76260114	q	18q6	lncRNA	1	SNV	76259640	76000000	77000000	-0.2293	-0.3566	-0.1273	diploid	mild loss
ENSG00000266775	ENSG00000266775	SNV	GroupB	17	30557732	30558502	q	17q1	lncRNA	1	SNV	30558117	30000000	31000000	2.0781	2.4744	0.3964	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000266981	ENSG00000266981	SNV	GroupB	17	35188522	35191343	q	17q2	lncRNA	1	SNV	35189932	35000000	36000000	2.4240	2.8650	0.4410	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000267142	ENSG00000267142	SNV	GroupB	19	36421536	36422534	q	19q2	processed_pseudogene	1	SNV	36422035	36000000	37000000	1.2946	2.5061	1.2116	gain (~3 copies)	high amp (≥4 copies)
ENSG00000267298	ENSG00000267298	SNV	GroupB	19	56311928	56312486	q	19q4	lncRNA	1	SNV	56312207	56000000	57000000	0.2117	1.7396	1.5279	diploid	high amp (≥4 copies)
ENSG00000267370	ENSG00000267370	SNV	GroupB	19	9756152	9756863	p	19p2	unprocessed_pseudogene	1	SNV	9756507	9000000	10000000	0.7486	2.3128	1.5642	gain (~3 copies)	high amp (≥4 copies)
ENSG00000267420	ENSG00000267420	SNV	GroupB	17	43927563	43932622	q	17q2	lncRNA	1	SNV	43930092	43000000	44000000	1.7410	2.0246	0.2836	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000267745	ENSG00000267745	SNV	GroupB	17	35406684	35409768	q	17q2	lncRNA	1	SNV	35408226	35000000	36000000	2.4240	2.8650	0.4410	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000267800	ENSG00000267800	SNV	GroupB	18	47137018	47137290	q	18q3	processed_pseudogene	1	SNV	47137154	47000000	48000000	1.5851	2.3954	0.8104	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000267943	ENSG00000267943	SNV	GroupB	19	53007512	53013180	q	19q3	lncRNA	1	SNV	53010346	53000000	54000000	-0.1577	-0.2988	-0.1411	diploid	diploid
ENSG00000268316	ENSG00000268316	SNV	GroupB	19	51839771	51840945	q	19q3	lncRNA	1	SNV	51840358	51000000	52000000	-0.4194	1.6297	2.0490	mild loss	high amp (≥4 copies)
ENSG00000268455	ENSG00000268455	SNV	GroupB	19	23596122	23598159	p	19p1	unprocessed_pseudogene	1	SNV	23597140	23000000	24000000	-1.0320	-0.8357	0.1963	hemizygous loss (~1 copy)	mild loss
ENSG00000268461	ENSG00000268461	SNV	GroupB	19	20389658	20390689	p	19p1	unprocessed_pseudogene	1	INDEL	20390173	20000000	21000000	-2.3857	-0.9199	1.4657	deep loss / LOH	mild loss
ENSG00000268593	ENSG00000268593	SNV	GroupB	19	55707550	55707855	q	19q3	processed_pseudogene	1	SNV	55707702	55000000	56000000	2.7327	3.0000	0.2673	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000268673	ENSG00000268673	SNV	GroupB	19	15760375	15770828	p	19p2	lncRNA	1	SNV	15765601	15000000	16000000	1.6299	2.1784	0.5485	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000268744	ENSG00000268744	SNV	GroupB	19	12379189	12401274	p	19p2	lncRNA	1	SNV	12390231	12000000	13000000	2.8260	3.0000	0.1740	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000268823	ENSG00000268823	SNV	GroupB	19	22603269	22608501	p	19p1	lncRNA	1	SNV	22605885	22000000	23000000	-2.4632	-1.7354	0.7278	deep loss / LOH	deep loss / LOH
ENSG00000268906	ENSG00000268906	SNV	GroupB	19	51030076	51034335	q	19q3	lncRNA	1	SNV	51032205	51000000	52000000	-0.4194	1.6297	2.0490	mild loss	high amp (≥4 copies)
ENSG00000269246	ENSG00000269246	SNV	GroupB	19	39341772	39342028	q	19q2	lncRNA	1	SNV	39341900	39000000	40000000	2.5874	3.0000	0.4126	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000269349	ENSG00000269349	SNV	GroupB	19	52511282	52512342	q	19q3	lncRNA	1	SNV	52511812	52000000	53000000	1.5597	2.4816	0.9219	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000269681	ENSG00000269681	SNV	GroupB	19	51155288	51155624	q	19q3	processed_pseudogene	1	SNV	51155456	51000000	52000000	-0.4194	1.6297	2.0490	mild loss	high amp (≥4 copies)
ENSG00000270248	ENSG00000270248	SNV	GroupB	19	52110318	52110726	q	19q3	processed_pseudogene	1	SNV	52110522	52000000	53000000	1.5597	2.4816	0.9219	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000270400	ENSG00000270400	SNV	GroupB	13	83145540	83145903	q	13q7	processed_pseudogene	1	SNV	83145721	83000000	84000000	-2.1552	-3.0000	-0.8448	deep loss / LOH	deep loss / LOH
ENSG00000270497	ENSG00000270497	SNV	GroupB	X	53065053	53065548	p	Xp1	processed_pseudogene	1	SNV	53065300	53000000	54000000	2.3529	2.3324	-0.0205	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000270522	ENSG00000270522	SNV	GroupB	13	43787591	43787852	q	13q3	lncRNA	1	SNV	43787721	43000000	44000000	0.4567	1.9157	1.4590	mild gain	high amp (≥4 copies)
ENSG00000270682	ENSG00000270682	SNV	GroupB	8	97788210	97788357	q	8q6	processed_pseudogene	1	SNV	97788283	97000000	98000000	3.0000	1.8576	-1.1424	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000270996	ENSG00000270996	SNV	GroupB	2	75719120	75720018	p	2p2	lncRNA	1	SNV	75719569	75000000	76000000	-0.9654	-0.8172	0.1483	mild loss	mild loss
ENSG00000271044	ENSG00000271044	SNV	GroupB	15	84940504	84941133	q	15q7	processed_pseudogene	1	SNV	84940818	84000000	85000000	2.3598	2.4095	0.0497	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000271181	ENSG00000271181	SNV	GroupB	22	25179309	25179554	q	22q2	processed_pseudogene	1	SNV	25179431	25000000	26000000	-0.3323	-1.6112	-1.2789	mild loss	deep loss / LOH
ENSG00000271228	ENSG00000271228	SNV	GroupB	2	32013061	32013368	p	2p7	lncRNA	1	SNV	32013214	32000000	33000000	2.0114	2.2025	0.1911	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000271375	ENSG00000271375	SNV	GroupB	Y	11473727	11474237	q	Yq1	processed_pseudogene	1	SNV	11473982	11000000	12000000	-3.0000	-3.0000	0.0000	deep loss / LOH	deep loss / LOH
ENSG00000271509	ENSG00000271509	SNV	GroupB	8	127292233	127292440	q	8q9	processed_pseudogene	1	SNV	127292336	127000000	128000000	0.4741	3.0000	2.5259	mild gain	high amp (≥4 copies)
ENSG00000271555	ENSG00000271555	SNV	GroupB	8	52722903	52723141	q	8q1	lncRNA	1	SNV	52723022	52000000	53000000	-0.4316	-0.7918	-0.3602	mild loss	mild loss
ENSG00000271985	ENSG00000271985	SNV	GroupB	10	79526508	79526631	q	10q4	processed_pseudogene	1	SNV	79526569	79000000	80000000	1.4965	0.6953	-0.8012	gain (~3 copies)	gain (~3 copies)
ENSG00000272239	ENSG00000272239	SNV	GroupB	5	147401760	147401996	q	5q10	lncRNA	1	SNV	147401878	147000000	148000000	-1.6763	-3.0000	-1.3237	deep loss / LOH	deep loss / LOH
ENSG00000272411	ENSG00000272411	SNV	GroupB	5	148970340	148970653	q	5q11	lncRNA	1	SNV	148970496	148000000	149000000	-1.0227	-0.9888	0.0339	hemizygous loss (~1 copy)	mild loss
ENSG00000272416	ENSG00000272416	SNV	GroupB	5	53880293	53881051	q	5q1	lncRNA	1	SNV	53880672	53000000	54000000	1.8867	2.1516	0.2649	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000272678	ENSG00000272678	SNV	GroupB	3	123283593	123283983	q	3q4	lncRNA	1	INDEL	123283788	123000000	124000000	2.1665	2.9482	0.7817	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000272797	ENSG00000272797	SNV	GroupB	3	168927475	168927919	q	3q8	lncRNA	1	SNV	168927697	168000000	169000000	0.2876	0.9847	0.6970	diploid	gain (~3 copies)
ENSG00000272799	ENSG00000272799	SNV	GroupB	18	9912316	9912849	p	18p1	lncRNA	1	SNV	9912582	9000000	10000000	2.9309	3.0000	0.0691	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000272986	ENSG00000272986	SNV	GroupB	4	70703747	70704491	q	4q3	lncRNA	1	SNV	70704119	70000000	71000000	3.0000	3.0000	0.0000	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000273232	ENSG00000273232	SNV	GroupB	18	22882825	22883357	q	18q1	lncRNA	1	SNV	22883091	22000000	23000000	-0.2420	-0.3398	-0.0979	diploid	mild loss
ENSG00000273254	ENSG00000273254	SNV	GroupB	21	29024255	29024890	q	21q2	lncRNA	1	SNV	29024572	29000000	30000000	1.2430	2.0868	0.8438	gain (~3 copies)	high amp (≥4 copies)
ENSG00000273350	ENSG00000273350	SNV	GroupB	22	30420512	30420912	q	22q2	lncRNA	1	SNV	30420712	30000000	31000000	1.1790	2.3604	1.1814	gain (~3 copies)	high amp (≥4 copies)
ENSG00000273512	ENSG00000273512	SNV	GroupB	15	78749833	78750107	q	15q6	unprocessed_pseudogene	1	SNV	78749970	78000000	79000000	2.2949	2.5004	0.2055	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000273568	ENSG00000273568	SNV	GroupB	12	131934642	131934928	q	12q10	lncRNA	1	SNV	131934785	131000000	132000000	0.7727	1.1422	0.3695	gain (~3 copies)	gain (~3 copies)
ENSG00000273736	ENSG00000273736	SNV	GroupB	17	35963512	35965471	q	17q2	transcribed_unprocessed_pseudogene	1	SNV	35964491	35000000	36000000	2.4240	2.8650	0.4410	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000273920	ENSG00000273920	SNV	GroupB	15	81335577	81336119	q	15q7	lncRNA	1	SNV	81335848	81000000	82000000	-0.8638	-2.1638	-1.3000	mild loss	deep loss / LOH
ENSG00000274019	ENSG00000274019	SNV	GroupB	1	149111304	149121866	q	1q3	unprocessed_pseudogene	1	SNV	149116585	149000000	150000000	2.5357	1.9090	-0.6267	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000274133	ENSG00000274133	SNV	GroupB	7	148445786	148446299	q	7q9	processed_pseudogene	1	SNV	148446042	148000000	149000000	2.1920	3.0000	0.8080	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000274170	ENSG00000274170	SNV	GroupB	22	32368497	32368567	q	22q2	misc_RNA	1	SNV	32368532	32000000	33000000	0.2221	0.9705	0.7484	diploid	gain (~3 copies)
ENSG00000274330	ENSG00000274330	SNV	GroupB	14	70230224	70232426	q	14q6	unprocessed_pseudogene	1	SNV	70231325	70000000	71000000	0.8546	1.8467	0.9920	gain (~3 copies)	high amp (≥4 copies)
ENSG00000274547	ENSG00000274547	SNV	GroupB	2	44938833	44939028	p	2p5	misc_RNA	1	SNV	44938930	44000000	45000000	1.5353	1.7785	0.2432	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000274760	ENSG00000274760	SNV	GroupB	20	49279116	49279208	q	20q3	misc_RNA	1	SNV	49279162	49000000	50000000	2.3854	1.9970	-0.3884	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000274929	ENSG00000274929	SNV	GroupB	13	48532013	48532599	q	13q4	lncRNA	1	SNV	48532306	48000000	49000000	2.1102	1.6600	-0.4502	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000275295	ENSG00000275295	SNV	GroupB	7	45303620	45304362	p	7p2	processed_pseudogene	1	SNV	45303991	45000000	46000000	1.3827	2.4162	1.0336	gain (~3 copies)	high amp (≥4 copies)
ENSG00000275307	ENSG00000275307	SNV	GroupB	22	30973417	30973597	q	22q2	misc_RNA	1	INDEL	30973507	30000000	31000000	1.1790	2.3604	1.1814	gain (~3 copies)	high amp (≥4 copies)
ENSG00000275413	ENSG00000275413	SNV	GroupB	17	16023323	16023653	p	17p1	lncRNA	1	SNV	16023488	16000000	17000000	2.3602	2.9681	0.6079	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000275438	ENSG00000275438	SNV	GroupB	16	848525	849065	p	16p4	lncRNA	1	SNV	848795	0	1000000	2.2153	3.0000	0.7847	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000275540	ENSG00000275540	SNV	GroupB	19	19740884	19750127	p	19p1	unprocessed_pseudogene	1	SNV	19745505	19000000	20000000	2.8565	3.0000	0.1435	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000275563	ENSG00000275563	SNV	GroupB	14	18977180	18980742	q	14q1	lncRNA	1	SNV	18978961	18000000	19000000	-2.9339	-3.0000	-0.0661	deep loss / LOH	deep loss / LOH
ENSG00000275598	ENSG00000275598	SNV	GroupB	11	63469376	63470944	q	11q2	processed_pseudogene	1	SNV	63470160	63000000	64000000	2.6241	3.0000	0.3759	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000275601	ENSG00000275601	SNV	GroupB	15	43642389	43643023	q	15q3	lncRNA	1	SNV	43642706	43000000	44000000	2.4395	2.8100	0.3705	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000275944	ENSG00000275944	SNV	GroupB	17	36001419	36011618	q	17q2	lncRNA	1	SNV	36006518	36000000	37000000	1.3477	1.6461	0.2985	gain (~3 copies)	high amp (≥4 copies)
ENSG00000276048	ENSG00000276048	SNV	GroupB	2	44937426	44937696	p	2p5	misc_RNA	1	SNV	44937561	44000000	45000000	1.5353	1.7785	0.2432	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000276269	ENSG00000276269	SNV	GroupB	13	110031101	110031567	q	13q10	lncRNA	1	SNV	110031334	110000000	111000000	-0.2204	0.9799	1.2003	diploid	gain (~3 copies)
ENSG00000276569	ENSG00000276569	SNV	GroupB	13	43179501	43181193	q	13q3	processed_pseudogene	1	SNV	43180347	43000000	44000000	0.4567	1.9157	1.4590	mild gain	high amp (≥4 copies)
ENSG00000276704	ENSG00000276704	SNV	GroupB	13	97437268	97437630	q	13q8	lncRNA	1	SNV	97437449	97000000	98000000	0.8800	0.9033	0.0234	gain (~3 copies)	gain (~3 copies)
ENSG00000276957	ENSG00000276957	SNV	GroupB	13	102593338	102593873	q	13q9	lncRNA	1	SNV	102593605	102000000	103000000	0.5598	0.7677	0.2079	mild gain	gain (~3 copies)
ENSG00000276968	ENSG00000276968	SNV	GroupB	13	48041751	48042184	q	13q4	lncRNA	1	SNV	48041967	48000000	49000000	2.1102	1.6600	-0.4502	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000277010	ENSG00000277010	SNV	GroupB	16	1223639	1224143	p	16p4	lncRNA	1	SNV	1223891	1000000	2000000	2.5311	3.0000	0.4689	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000277103	ENSG00000277103	SNV	GroupB	9	97151894	97152694	q	9q6	processed_pseudogene	1	SNV	97152294	97000000	98000000	1.0579	1.9938	0.9359	gain (~3 copies)	high amp (≥4 copies)
ENSG00000277460	ENSG00000277460	SNV	GroupB	22	27919384	27919545	q	22q2	misc_RNA	1	SNV	27919464	27000000	28000000	0.5762	1.7980	1.2218	mild gain	high amp (≥4 copies)
ENSG00000277568	ENSG00000277568	SNV	GroupB	5	146510116	146510271	q	5q10	misc_RNA	1	SNV	146510193	146000000	147000000	1.9046	1.7769	-0.1277	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000277690	ENSG00000277690	SNV	GroupB	22	18527157	18527626	q	22q1	processed_pseudogene	1	SNV	18527391	18000000	19000000	-0.5638	0.1972	0.7609	mild loss	diploid
ENSG00000277859	ENSG00000277859	SNV	GroupB	5	136129516	136129781	q	5q9	misc_RNA	1	INDEL	136129648	136000000	137000000	-1.2988	-1.3559	-0.0571	hemizygous loss (~1 copy)	hemizygous loss (~1 copy)
ENSG00000277948	ENSG00000277948	SNV	GroupB	2	175092401	175092587	q	2q9	misc_RNA	1	SNV	175092494	175000000	176000000	1.4063	1.2386	-0.1677	gain (~3 copies)	gain (~3 copies)
ENSG00000277966	ENSG00000277966	SNV	GroupB	7	27186892	27187124	p	7p4	misc_RNA	1	SNV	27187008	27000000	28000000	1.5227	3.0000	1.4773	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000278171	ENSG00000278171	SNV	GroupB	20	64278306	64278561	q	20q4	processed_pseudogene	1	SNV	64278433	64000000	65000000				unknown	unknown
ENSG00000278698	ENSG00000278698	SNV	GroupB	13	106773623	106774279	q	13q9	lncRNA	1	INDEL,SNV	106773951	106000000	107000000	-1.5595	-0.5556	1.0039	deep loss / LOH	mild loss
ENSG00000278708	ENSG00000278708	SNV	GroupB	7	27201844	27202219	p	7p4	misc_RNA	1	SNV	27202031	27000000	28000000	1.5227	3.0000	1.4773	high amp (≥4 copies)	high amp (≥4 copies)
ENSG00000278716	ENSG00000278716	SNV	GroupB	16	85489813	85490831	q	16q5	lncRNA	1	SNV	85490322	85000000	86000000	1.6828	1.8925	0.2097	high amp (≥4 copies)	high amp (≥4 copies)
